date,L1_H1,n_unb,n_symbols,n_edges,balance_rate
2008-06-27,0.768737,26.0,35,370.0,0.9226
2008-06-30,0.687402,10.0,35,373.0,0.9705
2008-07-01,0.693329,10.0,35,350.0,0.9684
2008-07-02,0.720474,8.0,35,362.0,0.9756
2008-07-03,0.695191,4.0,35,356.0,0.9876
2008-07-04,0.656677,8.0,35,354.0,0.975
2008-07-07,0.634925,8.0,35,349.0,0.9746
2008-07-08,0.565565,8.0,35,336.0,0.9735
2008-07-09,0.529294,5.0,35,311.0,0.9819
2008-07-10,0.587721,7.0,35,287.0,0.9723
2008-07-11,0.685867,18.0,35,277.0,0.9259
2008-07-14,0.930457,9.0,35,285.0,0.9641
2008-07-15,0.668236,10.0,35,279.0,0.9592
2008-07-16,0.432233,10.0,35,304.0,0.963
2008-07-17,0.535541,6.0,35,329.0,0.9797
2008-07-18,0.625339,6.0,35,283.0,0.9759
2008-07-21,0.537048,6.0,35,272.0,0.9748
2008-07-22,0.676912,6.0,35,282.0,0.9758
2008-07-23,0.647042,15.0,35,280.0,0.939
2008-07-24,0.793838,5.0,35,276.0,0.9793
2008-07-25,0.838611,16.0,35,288.0,0.937
2008-07-28,0.75842,13.0,35,296.0,0.9504
2008-07-29,0.68817,2.0,35,302.0,0.9925
2008-07-30,1.041318,4.0,35,294.0,0.9846
2008-07-31,0.815754,8.0,35,284.0,0.968
2008-08-01,0.821022,13.0,35,273.0,0.9456
2008-08-04,0.668079,18.0,35,266.0,0.9224
2008-08-05,0.822272,17.0,35,282.0,0.9315
2008-08-06,0.532916,17.0,35,283.0,0.9317
2008-08-07,0.73698,23.0,35,253.0,0.895
2008-08-08,1.073914,3.0,35,274.0,0.9875
2008-08-11,1.029475,2.0,35,280.0,0.9919
2008-08-12,0.949318,8.0,35,280.0,0.9675
2008-08-13,1.114051,17.0,35,263.0,0.9258
2008-08-14,1.200112,11.0,35,263.0,0.952
2008-08-15,1.16617,27.0,35,255.0,0.8778
2008-08-18,1.122518,23.0,35,259.0,0.8978
2008-08-19,0.997217,3.0,35,274.0,0.9875
2008-08-20,1.039342,29.0,35,271.0,0.8776
2008-08-21,0.964554,3.0,35,282.0,0.9879
2008-08-22,1.032034,8.0,35,272.0,0.9664
2008-08-25,1.055438,10.0,35,268.0,0.9573
2008-08-26,1.149118,4.0,35,273.0,0.9833
2008-08-27,1.177584,7.0,35,269.0,0.9702
2008-08-28,1.186531,4.0,35,259.0,0.9822
2008-08-29,1.180676,3.0,35,260.0,0.9867
2008-09-01,1.118173,4.0,35,258.0,0.9821
2008-09-02,1.160969,7.0,35,251.0,0.9677
2008-09-03,0.97599,12.0,35,240.0,0.9417
2008-09-04,0.761705,7.0,35,235.0,0.9652
2008-09-05,0.892172,26.0,35,226.0,0.8646
2008-09-08,0.816782,26.0,35,212.0,0.8539
2008-09-09,0.815421,19.0,35,211.0,0.8927
2008-09-10,0.620261,12.0,35,212.0,0.9326
2008-09-11,0.736116,22.0,35,208.0,0.8736
2008-09-12,1.034012,21.0,35,229.0,0.8923
2008-09-15,0.952778,48.0,35,291.0,0.8132
2008-09-16,0.980985,40.0,35,286.0,0.8413
2008-09-17,0.720746,30.0,35,316.0,0.8936
2008-09-18,0.558875,29.0,35,310.0,0.8949
2008-09-19,0.471014,20.0,35,336.0,0.9338
2008-09-22,0.57812,18.0,35,338.0,0.941
2008-09-23,0.611256,19.0,35,343.0,0.9385
2008-09-24,0.66514,20.0,35,345.0,0.9357
2008-09-25,0.683251,22.0,35,353.0,0.931
2008-09-26,0.66237,24.0,35,353.0,0.9248
2008-09-29,0.57222,42.0,35,387.0,0.881
2008-09-30,0.590901,19.0,35,387.0,0.9462
2008-10-01,0.61865,19.0,35,384.0,0.9457
2008-10-02,0.459779,14.0,35,394.0,0.9611
2008-10-03,0.511673,14.0,35,400.0,0.9617
2008-10-06,0.404985,12.0,35,421.0,0.969
2008-10-07,0.350686,14.0,35,430.0,0.9646
2008-10-08,0.52662,17.0,35,393.0,0.9526
2008-10-09,0.57273,33.0,35,380.0,0.9046
2008-10-10,0.623761,14.0,35,370.0,0.9583
2008-10-13,0.506167,9.0,35,394.0,0.975
2008-10-14,0.49037,8.0,35,392.0,0.9777
2008-10-15,0.505066,6.0,35,397.0,0.9835
2008-10-16,0.488481,11.0,35,397.0,0.9697
2008-10-17,0.496118,11.0,35,392.0,0.9693
2008-10-20,0.463907,12.0,35,398.0,0.967
2008-10-21,0.534506,5.0,35,389.0,0.9859
2008-10-22,0.495927,10.0,35,399.0,0.9726
2008-10-23,0.590993,11.0,35,398.0,0.9698
2008-10-24,0.519548,10.0,35,387.0,0.9717
2008-10-27,0.408294,6.0,35,388.0,0.9831
2008-10-28,0.267029,2.0,35,407.0,0.9946
2008-10-29,0.122191,2.0,35,428.0,0.9949
2008-10-30,0.123758,3.0,35,431.0,0.9924
2008-10-31,0.222896,2.0,35,399.0,0.9945
2008-11-03,0.162869,3.0,35,412.0,0.9921
2008-11-04,0.240027,4.0,35,412.0,0.9894
2008-11-05,0.219082,4.0,35,412.0,0.9894
2008-11-06,0.183722,4.0,35,412.0,0.9894
2008-11-07,0.183758,15.0,35,412.0,0.9603
2008-11-10,0.134915,2.0,35,400.0,0.9945
2008-11-11,0.032014,2.0,35,399.0,0.9945
2008-11-12,0.026409,1.0,35,408.0,0.9973
2008-11-13,0.062118,0.0,35,392.0,1.0
2008-11-14,0.146237,1.0,35,393.0,0.9972
2008-11-17,0.129478,0.0,35,376.0,1.0
2008-11-18,0.142537,0.0,35,380.0,1.0
2008-11-19,0.124376,0.0,35,398.0,1.0
2008-11-20,0.181147,1.0,35,424.0,0.9974
2008-11-21,0.155004,0.0,35,432.0,1.0
2008-11-24,0.120899,0.0,35,431.0,1.0
2008-11-25,0.076228,0.0,35,425.0,1.0
2008-11-26,0.108424,0.0,35,414.0,1.0
2008-11-27,0.139185,0.0,35,432.0,1.0
2008-11-28,0.146531,0.0,35,435.0,1.0
2008-12-01,0.108861,0.0,35,452.0,1.0
2008-12-02,0.053081,0.0,35,449.0,1.0
2008-12-03,0.073063,0.0,35,420.0,1.0
2008-12-04,0.105853,0.0,35,422.0,1.0
2008-12-05,0.268314,0.0,35,411.0,1.0
2008-12-08,0.163893,0.0,35,423.0,1.0
2008-12-09,0.134141,1.0,35,418.0,0.9974
2008-12-10,0.19443,1.0,35,415.0,0.9974
2008-12-11,0.176522,1.0,35,423.0,0.9974
2008-12-12,0.106579,1.0,35,431.0,0.9975
2008-12-15,0.163714,1.0,35,425.0,0.9974
2008-12-16,0.21607,1.0,35,401.0,0.9973
2008-12-17,0.362224,2.0,35,388.0,0.9944
2008-12-18,0.477825,2.0,35,380.0,0.9942
2008-12-19,0.463237,26.0,35,384.0,0.9257
2008-12-22,0.507111,33.0,35,379.0,0.9043
2008-12-23,0.572822,2.0,35,376.0,0.9942
2008-12-24,0.595143,5.0,35,361.0,0.9848
2008-12-25,0.501345,2.0,35,368.0,0.994
2008-12-26,0.515486,4.0,35,388.0,0.9887
2008-12-29,0.568539,4.0,35,388.0,0.9887
2008-12-30,0.590879,4.0,35,386.0,0.9886
2008-12-31,0.577629,2.0,35,381.0,0.9942
2009-01-01,0.863772,2.0,35,354.0,0.9938
2009-01-02,0.800867,10.0,35,355.0,0.9688
2009-01-05,0.496553,20.0,35,326.0,0.9317
2009-01-06,0.445781,20.0,35,337.0,0.9342
2009-01-07,0.543003,10.0,35,339.0,0.9673
2009-01-08,0.50702,10.0,35,339.0,0.9673
2009-01-09,0.503636,10.0,35,340.0,0.9674
2009-01-12,0.944348,48.0,35,273.0,0.8
2009-01-13,0.959302,30.0,35,275.0,0.876
2009-01-14,0.863167,12.0,35,287.0,0.9528
2009-01-15,0.769379,14.0,35,279.0,0.9429
2009-01-16,0.767281,10.0,35,298.0,0.9623
2009-01-19,0.857545,41.0,35,240.0,0.801
2009-01-20,0.799789,16.0,35,261.0,0.9295
2009-01-21,1.012004,23.0,35,251.0,0.894
2009-01-22,0.955076,19.0,35,260.0,0.9159
2009-01-23,0.875067,21.0,35,257.0,0.9058
2009-01-26,1.063861,13.0,35,269.0,0.9447
2009-01-27,1.009831,7.0,35,270.0,0.9703
2009-01-28,0.616045,3.0,35,274.0,0.9875
2009-01-29,0.472643,25.0,35,280.0,0.8984
2009-01-30,0.408817,12.0,35,272.0,0.9496
2009-02-02,0.522802,23.0,35,289.0,0.9098
2009-02-03,0.644285,29.0,35,299.0,0.8906
2009-02-04,0.565347,15.0,35,304.0,0.9444
2009-02-05,0.582627,11.0,35,298.0,0.9583
2009-02-06,0.457508,12.0,35,318.0,0.9577
2009-02-09,0.494271,1.0,35,316.0,0.9965
2009-02-10,0.458608,30.0,35,343.0,0.9029
2009-02-11,0.457234,8.0,35,330.0,0.973
2009-02-12,0.40901,10.0,35,330.0,0.9662
2009-02-13,0.434489,14.0,35,336.0,0.9536
2009-02-16,0.60226,1.0,35,342.0,0.9968
2009-02-17,0.567293,22.0,35,347.0,0.9297
2009-02-18,0.424997,2.0,35,336.0,0.9934
2009-02-19,0.448467,2.0,35,334.0,0.9933
2009-02-20,0.433498,2.0,35,331.0,0.9933
2009-02-23,0.502139,2.0,35,314.0,0.9929
2009-02-24,0.538811,3.0,35,332.0,0.9899
2009-02-25,0.459013,6.0,35,320.0,0.979
2009-02-26,0.411642,7.0,35,323.0,0.9758
2009-02-27,0.336873,10.0,35,321.0,0.9653
2009-03-02,0.308688,10.0,35,348.0,0.9682
2009-03-03,0.222702,16.0,35,339.0,0.9475
2009-03-04,0.070061,2.0,35,352.0,0.9937
2009-03-05,0.120589,3.0,35,390.0,0.9916
2009-03-06,0.328778,2.0,35,395.0,0.9945
2009-03-09,0.379573,2.0,35,390.0,0.9944
2009-03-10,0.351542,2.0,35,406.0,0.9946
2009-03-11,0.30847,3.0,35,388.0,0.9915
2009-03-12,0.365019,3.0,35,392.0,0.9916
2009-03-13,0.335611,2.0,35,395.0,0.9945
2009-03-16,0.255659,2.0,35,407.0,0.9946
2009-03-17,0.226232,2.0,35,400.0,0.9945
2009-03-18,0.499779,3.0,35,368.0,0.991
2009-03-19,0.501783,11.0,35,355.0,0.9657
2009-03-20,0.63057,8.0,35,341.0,0.9739
2009-03-23,0.673468,11.0,35,364.0,0.9667
2009-03-24,0.895335,20.0,35,334.0,0.9333
2009-03-25,0.971528,14.0,35,334.0,0.9533
2009-03-26,0.860324,14.0,35,331.0,0.9529
2009-03-27,0.891168,11.0,35,342.0,0.9643
2009-03-30,0.760643,20.0,35,344.0,0.9355
2009-03-31,0.802659,31.0,35,324.0,0.8931
2009-04-01,0.79297,30.0,35,321.0,0.8955
2009-04-02,0.698546,18.0,35,340.0,0.9412
2009-04-03,0.651398,16.0,35,345.0,0.9486
2009-04-06,0.645093,13.0,35,344.0,0.9581
2009-04-07,0.663133,14.0,35,352.0,0.956
2009-04-08,0.673222,11.0,35,353.0,0.9655
2009-04-09,0.64167,10.0,35,359.0,0.9692
2009-04-10,0.693594,11.0,35,361.0,0.9664
2009-04-13,0.722909,28.0,35,342.0,0.9091
2009-04-14,0.731661,31.0,35,347.0,0.901
2009-04-15,0.770332,30.0,35,332.0,0.8993
2009-04-16,0.919452,28.0,35,312.0,0.8993
2009-04-17,0.93245,29.0,35,309.0,0.8945
2009-04-20,0.690573,34.0,35,352.0,0.8931
2009-04-21,0.778623,28.0,35,347.0,0.9105
2009-04-22,0.874787,29.0,35,351.0,0.9085
2009-04-23,0.931854,15.0,35,354.0,0.9531
2009-04-24,0.917977,14.0,35,360.0,0.9571
2009-04-27,0.8471,15.0,35,362.0,0.9543
2009-04-28,0.838611,23.0,35,355.0,0.9283
2009-04-29,0.377976,7.0,35,407.0,0.9812
2009-04-30,0.434984,9.0,35,413.0,0.9763
2009-05-01,0.443133,10.0,35,416.0,0.9738
2009-05-04,0.497692,11.0,35,407.0,0.9705
2009-05-05,0.316431,10.0,35,416.0,0.9738
2009-05-06,0.176294,9.0,35,417.0,0.9765
2009-05-07,0.346418,19.0,35,422.0,0.951
2009-05-08,0.374137,6.0,35,386.0,0.983
2009-05-11,0.397512,16.0,35,386.0,0.9545
2009-05-12,0.409423,14.0,35,383.0,0.9599
2009-05-13,0.353566,16.0,35,421.0,0.9587
2009-05-14,0.436065,16.0,35,374.0,0.9529
2009-05-15,0.537287,7.0,35,381.0,0.9798
2009-05-18,0.380733,6.0,35,400.0,0.9837
2009-05-19,0.397556,15.0,35,390.0,0.958
2009-05-20,0.357746,16.0,35,387.0,0.9548
2009-05-21,0.425817,12.0,35,375.0,0.9648
2009-05-22,0.407413,8.0,35,369.0,0.9761
2009-05-25,0.391865,5.0,35,381.0,0.9856
2009-05-26,0.465246,35.0,35,367.0,0.8949
2009-05-27,0.569744,32.0,35,355.0,0.9003
2009-05-28,0.470008,17.0,35,353.0,0.9467
2009-05-29,0.443129,3.0,35,341.0,0.9902
2009-06-01,0.77161,32.0,35,327.0,0.8908
2009-06-02,0.784979,36.0,35,326.0,0.8767
2009-06-03,0.633255,24.0,35,339.0,0.9213
2009-06-04,0.465572,13.0,35,346.0,0.9583
2009-06-05,0.512074,7.0,35,344.0,0.9774
2009-06-08,0.656018,17.0,35,340.0,0.9444
2009-06-09,0.522767,10.0,35,350.0,0.9684
2009-06-10,0.610152,11.0,35,336.0,0.9636
2009-06-11,0.583203,14.0,35,342.0,0.9545
2009-06-12,0.570995,7.0,35,343.0,0.9773
2009-06-15,0.516795,7.0,35,356.0,0.9783
2009-06-16,0.421993,5.0,35,356.0,0.9845
2009-06-17,0.47116,4.0,35,346.0,0.9872
2009-06-18,0.482221,4.0,35,358.0,0.9877
2009-06-19,0.531668,3.0,35,353.0,0.9906
2009-06-22,0.418067,3.0,35,377.0,0.9913
2009-06-23,0.424069,6.0,35,382.0,0.9828
2009-06-24,0.603262,9.0,35,363.0,0.9726
2009-06-25,0.608348,9.0,35,354.0,0.972
2009-06-26,0.598782,10.0,35,362.0,0.9696
2009-06-29,0.552299,11.0,35,355.0,0.9657
2009-06-30,0.609046,11.0,35,354.0,0.9656
2009-07-01,0.630564,9.0,35,368.0,0.9731
2009-07-02,0.420173,8.0,35,378.0,0.9767
2009-07-03,0.46036,11.0,35,382.0,0.9684
2009-07-06,0.461054,10.0,35,383.0,0.9713
2009-07-07,0.404558,9.0,35,410.0,0.9761
2009-07-08,0.452279,6.0,35,408.0,0.984
2009-07-09,0.298114,5.0,35,406.0,0.9866
2009-07-10,0.337539,6.0,35,420.0,0.9845
2009-07-13,0.350281,4.0,35,388.0,0.9887
2009-07-14,0.341351,4.0,35,399.0,0.989
2009-07-15,0.445617,3.0,35,427.0,0.9924
2009-07-16,0.548509,3.0,35,416.0,0.9922
2009-07-17,0.556011,2.0,35,425.0,0.9949
2009-07-20,0.519441,2.0,35,423.0,0.9949
2009-07-21,0.480973,2.0,35,425.0,0.9949
2009-07-22,0.495177,1.0,35,431.0,0.9975
2009-07-23,0.433177,16.0,35,440.0,0.9608
2009-07-24,0.388852,18.0,35,437.0,0.9553
2009-07-27,0.407164,10.0,35,431.0,0.9748
2009-07-28,0.429659,12.0,35,435.0,0.9701
2009-07-29,0.455586,15.0,35,437.0,0.9628
2009-07-30,0.602471,15.0,35,441.0,0.9631
2009-07-31,0.513678,2.0,35,419.0,0.9948
2009-08-03,0.410767,2.0,35,403.0,0.9946
2009-08-04,0.426603,16.0,35,411.0,0.9576
2009-08-05,0.301174,0.0,35,410.0,1.0
2009-08-06,0.288989,0.0,35,422.0,1.0
2009-08-07,0.303802,2.0,35,419.0,0.9948
2009-08-10,0.364527,1.0,35,432.0,0.9975
2009-08-11,0.434817,1.0,35,443.0,0.9976
2009-08-12,0.47776,1.0,35,442.0,0.9975
2009-08-13,0.483348,2.0,35,416.0,0.9948
2009-08-14,0.415622,2.0,35,415.0,0.9948
2009-08-17,0.36582,1.0,35,436.0,0.9975
2009-08-18,0.380336,1.0,35,426.0,0.9974
2009-08-19,0.66696,3.0,35,419.0,0.9922
2009-08-20,0.613999,3.0,35,410.0,0.992
2009-08-21,0.84994,3.0,35,402.0,0.9918
2009-08-24,0.80961,3.0,35,411.0,0.992
2009-08-25,0.73162,3.0,35,405.0,0.9919
2009-08-26,0.732431,6.0,35,392.0,0.9832
2009-08-27,0.68586,6.0,35,390.0,0.9831
2009-08-28,0.726299,6.0,35,390.0,0.9831
2009-08-31,0.755276,6.0,35,391.0,0.9832
2009-09-01,0.836947,4.0,35,401.0,0.9891
2009-09-02,0.759569,3.0,35,389.0,0.9915
2009-09-03,0.764968,4.0,35,383.0,0.9885
2009-09-04,0.719628,4.0,35,410.0,0.9894
2009-09-07,0.757039,4.0,35,414.0,0.9895
2009-09-08,0.691801,5.0,35,412.0,0.9868
2009-09-09,0.647674,14.0,35,410.0,0.9628
2009-09-10,0.725165,13.0,35,390.0,0.9635
2009-09-11,0.661136,3.0,35,412.0,0.9921
2009-09-14,0.704227,15.0,35,374.0,0.956
2009-09-15,0.833286,6.0,35,379.0,0.9827
2009-09-16,0.84762,3.0,35,398.0,0.9918
2009-09-17,0.874902,3.0,35,397.0,0.9917
2009-09-18,0.62525,2.0,35,403.0,0.9946
2009-09-21,0.675626,4.0,35,389.0,0.9887
2009-09-22,0.724697,3.0,35,382.0,0.9914
2009-09-23,0.659346,4.0,35,379.0,0.9884
2009-09-24,0.606935,3.0,35,402.0,0.9918
2009-09-25,0.483925,2.0,35,400.0,0.9945
2009-09-28,0.700452,14.0,35,345.0,0.9551
2009-09-29,0.710221,5.0,35,326.0,0.9829
2009-09-30,0.500229,4.0,35,324.0,0.9863
2009-10-01,0.425439,2.0,35,371.0,0.9941
2009-10-02,0.434841,2.0,35,343.0,0.9935
2009-10-05,0.318172,3.0,35,358.0,0.9908
2009-10-06,0.444609,4.0,35,373.0,0.9882
2009-10-07,0.532369,4.0,35,371.0,0.9882
2009-10-08,0.419817,2.0,35,377.0,0.9942
2009-10-09,0.395371,4.0,35,373.0,0.9882
2009-10-12,0.499816,4.0,35,359.0,0.9877
2009-10-13,0.551382,7.0,35,328.0,0.9764
2009-10-14,0.501959,7.0,35,349.0,0.9779
2009-10-15,0.586393,4.0,35,330.0,0.9865
2009-10-16,0.64481,6.0,35,314.0,0.9786
2009-10-19,0.57707,6.0,35,307.0,0.9781
2009-10-20,0.792017,5.0,35,309.0,0.9819
2009-10-21,0.54681,4.0,35,306.0,0.9853
2009-10-22,0.530177,4.0,35,312.0,0.9857
2009-10-23,0.560591,6.0,35,306.0,0.978
2009-10-26,0.627779,6.0,35,309.0,0.9783
2009-10-27,0.70397,3.0,35,307.0,0.9891
2009-10-28,0.667017,0.0,35,315.0,1.0
2009-10-29,0.605094,0.0,35,353.0,1.0
2009-10-30,0.444302,0.0,35,391.0,1.0
2009-11-02,0.423363,0.0,35,393.0,1.0
2009-11-03,0.360844,0.0,35,392.0,1.0
2009-11-04,0.406534,0.0,35,400.0,1.0
2009-11-05,0.269675,2.0,35,387.0,0.9944
2009-11-06,0.262238,2.0,35,383.0,0.9943
2009-11-09,0.312677,2.0,35,392.0,0.9944
2009-11-10,0.335133,2.0,35,413.0,0.9947
2009-11-11,0.265024,2.0,35,419.0,0.9948
2009-11-12,0.201142,3.0,35,389.0,0.9915
2009-11-13,0.174897,2.0,35,392.0,0.9944
2009-11-16,0.213778,2.0,35,369.0,0.994
2009-11-17,0.21864,2.0,35,370.0,0.994
2009-11-18,0.399136,2.0,35,375.0,0.9941
2009-11-19,0.579543,2.0,35,370.0,0.9941
2009-11-20,0.612848,1.0,35,385.0,0.9972
2009-11-23,0.600425,0.0,35,382.0,1.0
2009-11-24,0.607537,0.0,35,384.0,1.0
2009-11-25,0.761789,1.0,35,375.0,0.9971
2009-11-26,0.724933,11.0,35,392.0,0.9693
2009-11-27,0.428947,11.0,35,383.0,0.9685
2009-11-30,0.452886,1.0,35,383.0,0.9971
2009-12-01,0.42902,0.0,35,397.0,1.0
2009-12-02,0.326394,0.0,35,391.0,1.0
2009-12-03,0.380515,0.0,35,391.0,1.0
2009-12-04,0.409335,3.0,35,394.0,0.9917
2009-12-07,0.185344,2.0,35,402.0,0.9946
2009-12-08,0.191236,1.0,35,405.0,0.9973
2009-12-09,0.300703,1.0,35,395.0,0.9972
2009-12-10,0.442369,1.0,35,356.0,0.9969
2009-12-11,0.443558,3.0,35,309.0,0.9891
2009-12-14,0.43644,3.0,35,318.0,0.9895
2009-12-15,0.555496,3.0,35,328.0,0.9898
2009-12-16,0.692731,5.0,35,318.0,0.9825
2009-12-17,0.670979,3.0,35,347.0,0.9904
2009-12-18,0.710537,77.0,35,348.0,0.7548
2009-12-21,0.635041,3.0,35,330.0,0.9899
2009-12-22,0.613566,3.0,35,332.0,0.9899
2009-12-23,0.654536,3.0,35,336.0,0.9901
2009-12-24,0.620741,3.0,35,329.0,0.9898
2009-12-25,0.660608,3.0,35,334.0,0.99
2009-12-28,0.449593,6.0,35,325.0,0.9794
2009-12-29,0.48316,2.0,35,329.0,0.9932
2009-12-30,0.523301,0.0,35,320.0,1.0
2009-12-31,0.478935,1.0,35,291.0,0.9961
2010-01-01,0.500218,1.0,35,288.0,0.9961
2010-01-04,0.603981,3.0,35,305.0,0.989
2010-01-05,0.612384,2.0,35,302.0,0.9926
2010-01-06,0.401,6.0,35,287.0,0.9763
2010-01-07,0.488544,12.0,35,283.0,0.952
2010-01-08,0.673923,5.0,35,288.0,0.9803
2010-01-11,0.63196,3.0,35,291.0,0.9884
2010-01-12,0.522518,3.0,35,281.0,0.9879
2010-01-13,0.58226,4.0,35,288.0,0.9843
2010-01-14,0.686331,3.0,35,288.0,0.9882
2010-01-15,0.527843,2.0,35,329.0,0.9932
2010-01-18,0.468144,2.0,35,328.0,0.9932
2010-01-19,0.937315,6.0,35,271.0,0.9748
2010-01-20,0.720159,2.0,35,357.0,0.9938
2010-01-21,0.529347,2.0,35,359.0,0.9939
2010-01-22,0.487473,2.0,35,367.0,0.994
2010-01-25,0.440992,2.0,35,364.0,0.994
2010-01-26,0.383365,3.0,35,362.0,0.9909
2010-01-27,0.422526,3.0,35,358.0,0.9908
2010-01-28,0.535989,4.0,35,339.0,0.9869
2010-01-29,0.537248,4.0,35,333.0,0.9867
2010-02-01,0.390411,5.0,35,358.0,0.9846
2010-02-02,0.486491,6.0,35,364.0,0.9819
2010-02-03,0.374397,3.0,35,343.0,0.9903
2010-02-04,0.182097,2.0,35,415.0,0.9948
2010-02-05,0.134058,2.0,35,405.0,0.9946
2010-02-08,0.12006,2.0,35,398.0,0.9945
2010-02-09,0.295443,2.0,35,410.0,0.9947
2010-02-10,0.22122,2.0,35,411.0,0.9947
2010-02-11,0.299987,3.0,35,421.0,0.9922
2010-02-12,0.33409,3.0,35,422.0,0.9923
2010-02-15,0.350571,4.0,35,411.0,0.9894
2010-02-16,0.335442,3.0,35,422.0,0.9923
2010-02-17,0.35323,5.0,35,421.0,0.9871
2010-02-18,0.280032,7.0,35,413.0,0.9815
2010-02-19,0.348272,6.0,35,408.0,0.984
2010-02-22,0.245386,5.0,35,410.0,0.9867
2010-02-23,0.266998,5.0,35,416.0,0.9869
2010-02-24,0.248927,6.0,35,412.0,0.9842
2010-02-25,0.240935,3.0,35,412.0,0.9921
2010-02-26,0.350639,5.0,35,413.0,0.9868
2010-03-01,0.364093,4.0,35,407.0,0.9893
2010-03-02,0.306519,4.0,35,412.0,0.9894
2010-03-03,0.41495,5.0,35,398.0,0.9863
2010-03-04,0.45038,5.0,35,387.0,0.9859
2010-03-05,0.326921,5.0,35,418.0,0.987
2010-03-08,0.370425,5.0,35,416.0,0.9869
2010-03-09,0.515532,5.0,35,409.0,0.9867
2010-03-10,0.490873,5.0,35,414.0,0.9869
2010-03-11,0.556601,5.0,35,413.0,0.9868
2010-03-12,0.595572,4.0,35,418.0,0.9896
2010-03-15,0.564428,3.0,35,410.0,0.992
2010-03-16,0.534809,3.0,35,410.0,0.992
2010-03-17,0.392166,2.0,35,423.0,0.9949
2010-03-18,0.690749,3.0,35,354.0,0.9907
2010-03-19,0.59274,3.0,35,362.0,0.9909
2010-03-22,0.575911,3.0,35,374.0,0.9912
2010-03-23,0.580263,4.0,35,364.0,0.9879
2010-03-24,0.551863,8.0,35,341.0,0.974
2010-03-25,0.776497,8.0,35,341.0,0.974
2010-03-26,0.727146,9.0,35,340.0,0.9707
2010-03-29,0.704838,7.0,35,336.0,0.9769
2010-03-30,0.714371,8.0,35,307.0,0.9708
2010-03-31,0.701914,6.0,35,294.0,0.9769
2010-04-01,0.543994,3.0,35,310.0,0.9891
2010-04-02,0.498886,3.0,35,312.0,0.9892
2010-04-05,0.676334,4.0,35,318.0,0.9859
2010-04-06,0.919227,16.0,35,270.0,0.9322
2010-04-07,0.930689,16.0,35,275.0,0.9336
2010-04-08,0.974659,28.0,35,261.0,0.8767
2010-04-09,1.069974,9.0,35,258.0,0.9598
2010-04-12,1.023784,25.0,35,290.0,0.9023
2010-04-13,0.860706,4.0,35,270.0,0.9831
2010-04-14,0.785366,10.0,35,286.0,0.9603
2010-04-15,0.705688,7.0,35,283.0,0.9719
2010-04-16,0.652531,10.0,35,321.0,0.9652
2010-04-19,0.645808,9.0,35,322.0,0.9688
2010-04-20,0.696353,6.0,35,313.0,0.9785
2010-04-21,0.737693,10.0,35,307.0,0.9634
2010-04-22,0.714949,15.0,35,306.0,0.9449
2010-04-23,0.652497,15.0,35,318.0,0.9474
2010-04-26,0.650415,16.0,35,312.0,0.9424
2010-04-27,0.575852,3.0,35,352.0,0.9906
2010-04-28,0.37079,3.0,35,356.0,0.9907
2010-04-29,0.484671,4.0,35,354.0,0.9875
2010-04-30,0.668989,4.0,35,353.0,0.9875
2010-05-03,0.667153,5.0,35,352.0,0.9843
2010-05-04,0.498756,8.0,35,399.0,0.9781
2010-05-05,0.487593,5.0,35,424.0,0.9872
2010-05-06,0.318497,1.0,35,439.0,0.9975
2010-05-07,0.229606,6.0,35,430.0,0.9848
2010-05-10,0.164737,7.0,35,459.0,0.9835
2010-05-11,0.279624,4.0,35,454.0,0.9905
2010-05-12,0.171717,0.0,35,456.0,1.0
2010-05-13,0.189889,1.0,35,455.0,0.9976
2010-05-14,0.1449,0.0,35,469.0,1.0
2010-05-17,0.194133,0.0,35,467.0,1.0
2010-05-18,0.149887,0.0,35,458.0,1.0
2010-05-19,0.188826,1.0,35,446.0,0.9976
2010-05-20,0.111345,1.0,35,444.0,0.9976
2010-05-21,0.182339,1.0,35,429.0,0.9975
2010-05-24,0.190461,4.0,35,426.0,0.9898
2010-05-25,0.209541,4.0,35,425.0,0.9898
2010-05-26,0.239075,2.0,35,414.0,0.9947
2010-05-27,0.200274,1.0,35,456.0,0.9976
2010-05-28,0.28206,1.0,35,449.0,0.9976
2010-05-31,0.25436,1.0,35,451.0,0.9976
2010-06-01,0.270148,1.0,35,448.0,0.9976
2010-06-02,0.303226,1.0,35,448.0,0.9976
2010-06-03,0.310222,2.0,35,446.0,0.9951
2010-06-04,0.422935,2.0,35,453.0,0.9952
2010-06-07,0.442863,2.0,35,447.0,0.9952
2010-06-08,0.409042,2.0,35,435.0,0.995
2010-06-09,0.492913,2.0,35,435.0,0.995
2010-06-10,0.490352,2.0,35,453.0,0.9952
2010-06-11,0.486691,2.0,35,457.0,0.9953
2010-06-14,0.434002,3.0,35,458.0,0.9929
2010-06-15,0.381605,4.0,35,459.0,0.9906
2010-06-16,0.389404,3.0,35,453.0,0.9928
2010-06-17,0.365483,4.0,35,424.0,0.9897
2010-06-18,0.357693,4.0,35,433.0,0.99
2010-06-21,0.395695,36.0,35,407.0,0.9035
2010-06-22,0.37691,4.0,35,406.0,0.9892
2010-06-23,0.30383,35.0,35,403.0,0.9051
2010-06-24,0.367383,48.0,35,402.0,0.8696
